origin,destination,volume,,Origin(total),Volume(total),,x,y
06059,39139,17,,,,,,
06059,39145,49,,,,,,
06059,39151,59,,,,,,
06059,39153,108,,,,,,
06059,39155,17,,,,,,
06059,39161,5,,,,,,
06059,39165,102,,,,,,
06059,39167,13,,,,,,
06059,40009,13,,,,,,
06059,40017,72,,,,,,
06059,40021,4,,,,,,
06059,40027,159,,,,,,
06059,40031,55,,,,,,
06059,40037,44,,,,,,
06059,40039,116,,,,,,
06059,40041,2,,,,,,
06059,40047,1,,,,,,
06059,40071,3,,,,,,
06059,40095,32,,,,,,
06059,40109,97,,,,,,
06059,40115,5,,,,,,
06059,40119,31,,,,,,
06059,40125,9,,,,,,
06059,40143,227,,,,,,
06059,40147,19,,,,,,
06059,41003,77,,,,,,
06059,41005,62,,,,,,
06059,41007,60,,,,,,
06059,41011,41,,,,,,
06059,41013,21,,,,,,
06059,41017,82,,,,,,
06059,41019,28,,,,,,
06059,41023,5,,,,,,
06059,41029,252,,,,,,
06059,41031,11,,,,,,
06059,41033,105,,,,,,
06059,41035,92,,,,,,
06059,41039,584,,,,,,
06059,41041,91,,,,,,
06059,41043,7,,,,,,
06059,41047,131,,,,,,
06059,41049,12,,,,,,
06059,41051,505,,,,,,
06059,41053,56,,,,,,
06059,41055,2,,,,,,
06059,41067,526,,,,,,
06059,41071,32,,,,,,
06059,42001,10,,,,,,
06059,42003,281,,,,,,
06059,42007,13,,,,,,
06059,42011,67,,,,,,
06059,42017,172,,,,,,
06059,42019,52,,,,,,
06059,42021,20,,,,,,
06059,42027,107,,,,,,
06059,42029,208,,,,,,
06059,42037,11,,,,,,
06059,42039,49,,,,,,
06059,42041,71,,,,,,
06059,42043,36,,,,,,
06059,42045,49,,,,,,
06059,42049,5,,,,,,
06059,42063,74,,,,,,
06059,42071,34,,,,,,
06059,42077,72,,,,,,
06059,42079,61,,,,,,
06059,42081,11,,,,,,
06059,42085,3,,,,,,
06059,42091,323,,,,,,
06059,42095,47,,,,,,
06059,42101,573,,,,,,
06059,42117,9,,,,,,
06059,42119,18,,,,,,
06059,42125,88,,,,,,
06059,44001,8,,,,,,
06059,44003,60,,,,,,
06059,44005,22,,,,,,
06059,44007,59,,,,,,
06059,44009,9,,,,,,
06059,45003,12,,,,,,
06059,45007,13,,,,,,
06059,45013,103,,,,,,
06059,45015,95,,,,,,
06059,45019,45,,,,,,
06059,45035,16,,,,,,
06059,45043,31,,,,,,
06059,45045,30,,,,,,
06059,45051,115,,,,,,
06059,45053,19,,,,,,
06059,45055,6,,,,,,
06059,45059,67,,,,,,
06059,45063,27,,,,,,
06059,45077,83,,,,,,
06059,45079,192,,,,,,
06059,45085,11,,,,,,
06059,45091,83,,,,,,
06059,46005,56,,,,,,
06059,46013,32,,,,,,
06059,46027,17,,,,,,
06059,46033,15,,,,,,
06059,46081,2,,,,,,
06059,46093,13,,,,,,
06059,46099,19,,,,,,
06059,47003,33,,,,,,
06059,47013,28,,,,,,
06059,47019,29,,,,,,
06059,47035,16,,,,,,
06059,47037,364,,,,,,
06059,47051,2,,,,,,
06059,47059,20,,,,,,
06059,47065,112,,,,,,
06059,47069,3,,,,,,
06059,47093,16,,,,,,
06059,47103,8,,,,,,
06059,47125,32,,,,,,
06059,47141,12,,,,,,
06059,47149,116,,,,,,
06059,47157,184,,,,,,
06059,47163,30,,,,,,
06059,47165,81,,,,,,
06059,47183,7,,,,,,
06059,47187,174,,,,,,
06059,48019,14,,,,,,
06059,48021,25,,,,,,
06059,48027,60,,,,,,
06059,48029,474,,,,,,
06059,48037,2,,,,,,
06059,48041,124,,,,,,
06059,48043,13,,,,,,
06059,48065,1,,,,,,
06059,48069,46,,,,,,
06059,48085,"1,103",,,,,,
06059,48091,77,,,,,,
06059,48099,32,,,,,,
06059,48113,"1,102",,,,,,
06059,48121,892,,,,,,
06059,48135,68,,,,,,
06059,48141,491,,,,,,
06059,48143,17,,,,,,
06059,48157,352,,,,,,
06059,48167,12,,,,,,
06059,48171,11,,,,,,
06059,48179,126,,,,,,
06059,48181,61,,,,,,
06059,48183,39,,,,,,
06059,48185,2,,,,,,
06059,48187,155,,,,,,
06059,48189,3,,,,,,
06059,48201,742,,,,,,
06059,48209,15,,,,,,
06059,48213,4,,,,,,
06059,48215,28,,,,,,
06059,48221,10,,,,,,
06059,48245,145,,,,,,
06059,48251,9,,,,,,
06059,48257,129,,,,,,
06059,48259,39,,,,,,
06059,48265,56,,,,,,
06059,48303,185,,,,,,
06059,48309,144,,,,,,
06059,48321,5,,,,,,
06059,48339,171,,,,,,
06059,48341,59,,,,,,
06059,48355,23,,,,,,
06059,48363,22,,,,,,
06059,48389,38,,,,,,
06059,48409,142,,,,,,
06059,48419,8,,,,,,
06059,48423,184,,,,,,
06059,48439,"1,239",,,,,,
06059,48441,25,,,,,,
06059,48453,786,,,,,,
06059,48463,95,,,,,,
06059,48467,18,,,,,,
06059,48473,89,,,,,,
06059,48477,4,,,,,,
06059,48479,23,,,,,,
06059,48491,513,,,,,,
06059,48499,17,,,,,,
06059,49005,16,,,,,,
06059,49011,35,,,,,,
06059,49021,94,,,,,,
06059,49035,712,,,,,,
06059,49041,21,,,,,,
06059,49049,679,,,,,,
06059,49051,221,,,,,,
06059,49053,75,,,,,,
06059,49057,76,,,,,,
06059,50001,9,,,,,,
06059,50007,117,,,,,,
06059,50011,6,,,,,,
06059,51003,62,,,,,,
06059,51013,249,,,,,,
06059,51015,56,,,,,,
06059,51027,25,,,,,,
06059,51033,6,,,,,,
06059,51041,19,,,,,,
06059,51053,27,,,,,,
06059,51059,633,,,,,,
06059,51087,45,,,,,,
06059,51089,35,,,,,,
06059,51107,203,,,,,,
06059,51119,8,,,,,,
06059,51121,7,,,,,,
06059,51145,37,,,,,,
06059,51153,79,,,,,,
06059,51177,17,,,,,,
06059,51179,204,,,,,,
06059,51187,1,,,,,,
06059,51199,33,,,,,,
06059,51510,111,,,,,,
06059,51530,38,,,,,,
06059,51550,52,,,,,,
06059,51680,47,,,,,,
06059,51710,211,,,,,,
06059,51740,7,,,,,,
06059,51760,102,,,,,,
06059,51770,8,,,,,,
06059,51800,155,,,,,,
06059,51810,180,,,,,,
06059,51830,20,,,,,,
06059,51840,10,,,,,,
06059,53005,38,,,,,,
06059,53009,41,,,,,,
06059,53011,170,,,,,,
06059,53015,314,,,,,,
06059,53017,17,,,,,,
06059,53027,32,,,,,,
06059,53029,134,,,,,,
06059,53031,25,,,,,,
06059,53033,"2,668",,,,,,
06059,53035,100,,,,,,
06059,53041,59,,,,,,
06059,53043,6,,,,,,
06059,53047,34,,,,,,
06059,53051,11,,,,,,
06059,53053,472,,,,,,
06059,53055,5,,,,,,
06059,53057,44,,,,,,
06059,53061,449,,,,,,
06059,53063,431,,,,,,
06059,53067,139,,,,,,
06059,53071,142,,,,,,
06059,53073,387,,,,,,
06059,53075,116,,,,,,
06059,53077,44,,,,,,
06059,54001,12,,,,,,
06059,54061,13,,,,,,
06059,54063,32,,,,,,
06059,54069,15,,,,,,
06059,54091,2,,,,,,
06059,54107,6,,,,,,
06059,55009,103,,,,,,
06059,55017,15,,,,,,
06059,55021,5,,,,,,
06059,55025,161,,,,,,
06059,55027,11,,,,,,
06059,55029,1,,,,,,
06059,55031,16,,,,,,
06059,55057,1,,,,,,
06059,55059,128,,,,,,
06059,55061,6,,,,,,
06059,55063,18,,,,,,
06059,55079,147,,,,,,
06059,55081,1,,,,,,
06059,55083,56,,,,,,
06059,55115,4,,,,,,
06059,55133,61,,,,,,
06059,55139,11,,,,,,
06059,56001,28,,,,,,
06059,56005,8,,,,,,
06059,56013,34,,,,,,
06059,56015,11,,,,,,
06059,56017,1,,,,,,
06059,56033,6,,,,,,
06059,56039,7,,,,,,
06059,72021,30,,,,,,
06059,72127,103,,,,,,
06061,01115,14,,,,,,
06061,01117,15,,,,,,
06061,01125,22,,,,,,
06061,02020,165,,,,,,
06061,02090,29,,,,,,
06061,02110,29,,,,,,
06061,04005,35,,,,,,
06061,04013,272,,,,,,
06061,04015,24,,,,,,
06061,04019,117,,,,,,
06061,04021,57,,,,,,
06061,04023,1,,,,,,
06061,04025,117,,,,,,
06061,05045,18,,,,,,
06061,05101,8,,,,,,
06061,05113,8,,,,,,
06061,05131,26,,,,,,
06061,06001,"1,577",,,,,,
06061,06005,66,,,,,,
06061,06007,"1,051",,,,,,
06061,06011,84,,,,,,
06061,06013,975,,,,,,
06061,06015,34,,,,,,
06061,06017,"2,174",,,,,,
06061,06019,167,,,,,,
06061,06023,155,,,,,,
06061,06025,54,,,,,,
06061,06027,8,,,,,,
06061,06029,346,,,,,,
06061,06031,17,,,,,,
06061,06033,35,,,,,,
06061,06037,"1,015",,,,,,
06061,06039,65,,,,,,
06061,06041,137,,,,,,
06061,06043,1,,,,,,
06061,06045,120,,,,,,
06061,06047,179,,,,,,
06061,06053,264,,,,,,
06061,06055,150,,,,,,
06061,06057,"1,726",,,,,,
06061,06059,"1,611",,,,,,
06061,06063,5,,,,,,
06061,06065,988,,,,,,
06061,06067,"14,219",,,,,,
06061,06069,29,,,,,,
06061,06071,203,,,,,,
06061,06073,564,,,,,,
06061,06075,601,,,,,,
06061,06077,243,,,,,,
06061,06079,198,,,,,,
06061,06081,912,,,,,,
06061,06083,154,,,,,,
06061,06085,"1,522",,,,,,
06061,06087,229,,,,,,
06061,06089,269,,,,,,
06061,06093,33,,,,,,
06061,06095,638,,,,,,
06061,06097,455,,,,,,
06061,06099,247,,,,,,
06061,06101,316,,,,,,
06061,06103,186,,,,,,
06061,06105,26,,,,,,
06061,06107,56,,,,,,
06061,06109,136,,,,,,
06061,06111,188,,,,,,
06061,06113,795,,,,,,
06061,06115,"1,059",,,,,,
06061,08001,17,,,,,,
06061,08005,102,,,,,,
06061,08013,23,,,,,,
06061,08031,24,,,,,,
06061,08035,67,,,,,,
06061,08041,288,,,,,,
06061,08045,42,,,,,,
06061,08051,7,,,,,,
06061,08059,66,,,,,,
06061,08063,18,,,,,,
06061,08069,72,,,,,,
06061,08077,63,,,,,,
06061,08101,14,,,,,,
06061,09005,40,,,,,,
06061,09009,45,,,,,,
06061,10005,21,,,,,,
06061,11001,48,,,,,,
06061,12001,198,,,,,,
06061,12005,12,,,,,,
06061,12009,13,,,,,,
06061,12017,23,,,,,,
06061,12021,22,,,,,,
06061,12033,9,,,,,,
06061,12071,9,,,,,,
06061,12086,73,,,,,,
06061,12087,13,,,,,,
06061,12095,26,,,,,,
06061,12099,27,,,,,,
06061,12113,77,,,,,,
06061,12115,46,,,,,,
06061,13059,109,,,,,,
06061,13121,87,,,,,,
06061,13211,8,,,,,,
06061,15001,38,,,,,,
06061,15003,269,,,,,,
06061,15009,76,,,,,,
06061,16001,130,,,,,,
06061,16007,6,,,,,,
06061,16013,18,,,,,,
06061,16023,7,,,,,,
06061,16027,194,,,,,,
06061,16049,19,,,,,,
06061,16051,6,,,,,,
06061,16053,24,,,,,,
06061,16055,40,,,,,,
06061,16057,7,,,,,,
06061,16065,21,,,,,,
06061,16067,182,,,,,,
06061,17007,33,,,,,,
06061,17019,12,,,,,,
06061,17031,25,,,,,,
06061,17043,100,,,,,,
06061,17143,5,,,,,,
06061,17201,123,,,,,,
06061,18003,45,,,,,,
06061,18019,13,,,,,,
06061,18031,20,,,,,,
06061,18057,10,,,,,,
06061,18063,7,,,,,,
06061,18097,26,,,,,,
06061,18127,4,,,,,,
06061,18157,15,,,,,,
06061,19003,6,,,,,,
06061,19063,16,,,,,,
06061,19113,26,,,,,,
06061,19153,7,,,,,,
06061,20045,25,,,,,,
06061,20061,13,,,,,,
06061,20169,190,,,,,,
06061,20173,18,,,,,,
06061,21019,20,,,,,,
06061,21047,19,,,,,,
06061,21111,60,,,,,,
06061,22033,89,,,,,,
06061,22071,62,,,,,,
06061,24005,23,,,,,,
06061,24017,20,,,,,,
06061,24025,10,,,,,,
06061,24031,63,,,,,,
06061,24033,32,,,,,,
06061,24037,54,,,,,,
06061,24510,7,,,,,,
06061,25013,11,,,,,,
06061,25017,41,,,,,,
06061,26021,7,,,,,,
06061,26047,18,,,,,,
06061,26073,38,,,,,,
06061,26077,34,,,,,,
06061,26093,11,,,,,,
06061,26099,10,,,,,,
06061,26121,25,,,,,,
06061,26125,28,,,,,,
06061,27037,9,,,,,,
06061,27053,133,,,,,,
06061,28107,6,,,,,,
06061,29077,9,,,,,,
06061,29095,75,,,,,,
06061,29101,16,,,,,,
06061,29169,35,,,,,,
06061,29183,34,,,,,,
06061,29189,53,,,,,,
06061,30031,40,,,,,,
06061,30049,6,,,,,,
06061,30063,9,,,,,,
06061,31055,71,,,,,,
06061,31109,7,,,,,,
06061,31153,36,,,,,,
06061,32003,377,,,,,,
06061,32005,111,,,,,,
06061,32013,6,,,,,,
06061,32019,225,,,,,,
06061,32031,895,,,,,,
06061,32510,180,,,,,,
06061,34005,9,,,,,,
06061,34017,7,,,,,,
06061,35001,76,,,,,,
06061,35013,39,,,,,,
06061,35028,10,,,,,,
06061,35045,19,,,,,,
06061,36001,19,,,,,,
06061,36047,16,,,,,,
06061,36055,37,,,,,,
06061,36061,47,,,,,,
06061,36067,207,,,,,,
06061,36081,8,,,,,,
06061,36087,13,,,,,,
06061,37031,48,,,,,,
06061,37035,39,,,,,,
06061,37109,55,,,,,,
06061,37119,58,,,,,,
06061,37179,147,,,,,,
06061,37183,17,,,,,,
06061,38061,5,,,,,,
06061,38093,23,,,,,,
06061,38101,286,,,,,,
06061,39003,59,,,,,,
06061,39023,12,,,,,,
06061,39035,72,,,,,,
06061,39049,14,,,,,,
06061,39057,17,,,,,,
06061,39095,31,,,,,,
06061,39097,19,,,,,,
06061,39145,13,,,,,,
06061,39155,8,,,,,,
06061,40017,8,,,,,,
06061,40027,9,,,,,,
06061,40031,38,,,,,,
06061,40109,7,,,,,,
06061,40143,10,,,,,,
06061,41003,123,,,,,,
06061,41005,23,,,,,,
06061,41011,24,,,,,,
06061,41013,1,,,,,,
06061,41015,144,,,,,,
06061,41017,25,,,,,,
06061,41027,36,,,,,,
06061,41029,26,,,,,,
06061,41035,36,,,,,,
06061,41039,103,,,,,,
06061,41051,187,,,,,,
06061,41057,23,,,,,,
06061,41067,17,,,,,,
06061,41071,41,,,,,,
06061,42003,10,,,,,,
06061,42017,8,,,,,,
06061,42021,4,,,,,,
06061,42079,7,,,,,,
06061,42101,38,,,,,,
06061,44007,6,,,,,,
06061,45079,57,,,,,,
06061,45083,23,,,,,,
06061,46099,19,,,,,,
06061,47071,16,,,,,,
06061,47187,32,,,,,,
06061,48021,30,,,,,,
06061,48027,76,,,,,,
06061,48029,126,,,,,,
06061,48039,19,,,,,,
06061,48041,1,,,,,,
06061,48085,138,,,,,,
06061,48113,101,,,,,,
06061,48121,138,,,,,,
06061,48141,38,,,,,,
06061,48167,44,,,,,,
06061,48187,9,,,,,,
06061,48201,28,,,,,,
06061,48221,12,,,,,,
06061,48291,9,,,,,,
06061,48309,63,,,,,,
06061,48339,29,,,,,,
06061,48399,6,,,,,,
06061,48423,39,,,,,,
06061,48439,82,,,,,,
06061,48453,60,,,,,,
06061,48465,5,,,,,,
06061,49011,32,,,,,,
06061,49031,1,,,,,,
06061,49035,114,,,,,,
06061,49043,29,,,,,,
06061,49045,6,,,,,,
06061,49049,192,,,,,,
06061,49051,25,,,,,,
06061,49055,1,,,,,,
06061,49057,173,,,,,,
06061,50021,3,,,,,,
06061,51013,24,,,,,,
06061,51059,81,,,,,,
06061,51107,74,,,,,,
06061,51153,54,,,,,,
06061,51650,32,,,,,,
06061,51680,20,,,,,,
06061,51700,26,,,,,,
06061,51710,2,,,,,,
06061,51740,10,,,,,,
06061,51810,15,,,,,,
06061,53009,36,,,,,,
06061,53011,36,,,,,,
06061,53021,6,,,,,,
06061,53025,12,,,,,,
06061,53027,6,,,,,,
06061,53029,9,,,,,,
06061,53033,99,,,,,,
06061,53035,18,,,,,,
06061,53041,49,,,,,,
06061,53045,16,,,,,,
06061,53053,68,,,,,,
06061,53055,15,,,,,,
06061,53057,2,,,,,,
06061,53059,6,,,,,,
06061,53061,102,,,,,,
06061,53063,33,,,,,,
06061,53067,15,,,,,,
06061,53069,5,,,,,,
06061,54039,95,,,,,,
06061,55079,11,,,,,,
06061,55129,54,,,,,,
06061,56001,5,,,,,,
06061,56021,17,,,,,,
06063,04013,17,,,,,,
06063,04019,10,,,,,,
06063,06001,45,,,,,,
06063,06007,236,,,,,,
06063,06013,38,,,,,,
06063,06017,14,,,,,,
06063,06021,42,,,,,,
06063,06023,9,,,,,,
06063,06025,1,,,,,,
06063,06029,7,,,,,,
06063,06035,243,,,,,,
06063,06037,32,,,,,,
06063,06041,13,,,,,,
06063,06045,34,,,,,,
06063,06053,48,,,,,,
06063,06055,9,,,,,,
06063,06057,23,,,,,,
06063,06059,17,,,,,,
06063,06061,5,,,,,,
06063,06065,21,,,,,,
06063,06067,477,,,,,,
06063,06071,175,,,,,,
06063,06073,49,,,,,,
06063,06079,25,,,,,,
06063,06085,53,,,,,,
06063,06087,22,,,,,,
06063,06089,35,,,,,,
06063,06091,43,,,,,,
06063,06093,21,,,,,,
06063,06095,1,,,,,,
06063,06097,9,,,,,,
06063,06099,15,,,,,,
06063,06103,237,,,,,,
06063,06111,9,,,,,,
06063,06113,26,,,,,,
06063,08069,28,,,,,,
06063,12086,243,,,,,,
06063,15003,45,,,,,,
06063,16073,21,,,,,,
06063,17031,10,,,,,,
06063,24031,10,,,,,,
06063,26121,13,,,,,,
06063,28107,1,,,,,,
06063,29085,3,,,,,,
06063,30063,17,,,,,,
06063,30081,66,,,,,,
06063,32013,9,,,,,,
06063,32031,132,,,,,,
06063,32033,3,,,,,,
06063,32510,48,,,,,,
06063,35001,18,,,,,,
06063,36055,8,,,,,,
06063,36105,5,,,,,,
06063,37191,7,,,,,,
06063,39061,14,,,,,,
06063,40015,38,,,,,,
06063,41031,10,,,,,,
06063,41051,23,,,,,,
06063,48409,10,,,,,,
06063,49049,18,,,,,,
06063,50023,8,,,,,,
06063,53033,5,,,,,,
06063,56005,32,,,,,,
06065,01009,14,,,,,,
06065,01015,33,,,,,,
06065,01017,36,,,,,,
06065,01023,8,,,,,,
06065,01033,46,,,,,,
06065,01043,10,,,,,,
06065,01073,54,,,,,,
06065,01077,2,,,,,,
06065,01081,8,,,,,,
06065,01087,11,,,,,,
06065,01089,69,,,,,,
06065,01097,46,,,,,,
06065,01101,11,,,,,,
06065,01103,36,,,,,,
06065,01107,17,,,,,,
06065,01125,34,,,,,,
06065,02016,2,,,,,,
06065,02020,221,,,,,,
06065,02068,130,,,,,,
06065,02090,96,,,,,,
06065,02110,35,,,,,,
06065,02122,34,,,,,,
06065,02150,4,,,,,,
06065,02185,35,,,,,,
06065,02195,7,,,,,,
06065,02220,8,,,,,,
06065,02240,3,,,,,,
06065,04003,84,,,,,,
06065,04005,581,,,,,,
06065,04007,78,,,,,,
06065,04009,9,,,,,,
06065,04012,250,,,,,,
06065,04013,"3,840",,,,,,
06065,04015,"1,305",,,,,,
06065,04017,19,,,,,,
06065,04019,766,,,,,,
06065,04021,619,,,,,,
06065,04023,38,,,,,,
06065,04025,250,,,,,,
06065,04027,412,,,,,,
06065,05005,16,,,,,,
06065,05007,148,,,,,,
06065,05015,8,,,,,,
06065,05031,35,,,,,,
06065,05033,6,,,,,,
06065,05035,22,,,,,,
06065,05051,187,,,,,,
06065,05063,36,,,,,,
06065,05085,61,,,,,,
06065,05093,10,,,,,,
06065,05109,3,,,,,,
06065,05119,381,,,,,,
06065,05121,2,,,,,,
06065,05125,9,,,,,,
06065,05143,65,,,,,,
06065,06001,"1,498",,,,,,
06065,06005,124,,,,,,
06065,06007,418,,,,,,
06065,06009,15,,,,,,
06065,06011,4,,,,,,
06065,06013,694,,,,,,
06065,06015,74,,,,,,
06065,06017,259,,,,,,
06065,06019,"1,298",,,,,,
06065,06021,19,,,,,,
06065,06023,181,,,,,,
06065,06025,"1,021",,,,,,
06065,06027,38,,,,,,
06065,06029,"3,500",,,,,,
06065,06031,733,,,,,,
06065,06033,37,,,,,,
06065,06035,184,,,,,,
06065,06037,"34,727",,,,,,
06065,06039,342,,,,,,
06065,06041,404,,,,,,
06065,06043,6,,,,,,
06065,06045,166,,,,,,
06065,06047,654,,,,,,
06065,06051,42,,,,,,
06065,06053,"1,169",,,,,,
06065,06055,103,,,,,,
06065,06057,17,,,,,,
06065,06059,"26,226",,,,,,
06065,06061,988,,,,,,
06065,06063,21,,,,,,
06065,06067,"2,483",,,,,,
06065,06069,99,,,,,,
06065,06071,"39,757",,,,,,
06065,06073,"22,066",,,,,,
06065,06075,984,,,,,,
06065,06077,250,,,,,,
06065,06079,715,,,,,,
06065,06081,440,,,,,,
06065,06083,"1,124",,,,,,
06065,06085,"1,420",,,,,,
06065,06087,395,,,,,,
06065,06089,467,,,,,,
06065,06091,31,,,,,,
06065,06093,22,,,,,,
06065,06095,682,,,,,,
06065,06097,215,,,,,,
06065,06099,709,,,,,,
06065,06101,44,,,,,,
06065,06103,8,,,,,,
06065,06105,24,,,,,,
06065,06107,405,,,,,,
06065,06109,288,,,,,,
06065,06111,"1,187",,,,,,
06065,06113,543,,,,,,
06065,06115,133,,,,,,
06065,08001,146,,,,,,
06065,08005,149,,,,,,
06065,08013,70,,,,,,
06065,08014,23,,,,,,
06065,08015,25,,,,,,
06065,08031,245,,,,,,
06065,08035,54,,,,,,
06065,08037,5,,,,,,
06065,08039,13,,,,,,
06065,08041,577,,,,,,
06065,08043,25,,,,,,
06065,08047,71,,,,,,
06065,08059,157,,,,,,
06065,08067,39,,,,,,
06065,08069,58,,,,,,
06065,08071,4,,,,,,
06065,08077,12,,,,,,
06065,08085,78,,,,,,
06065,08101,166,,,,,,
06065,08123,222,,,,,,
06065,09001,86,,,,,,
06065,09003,24,,,,,,
06065,09005,2,,,,,,
06065,09007,67,,,,,,
06065,09011,78,,,,,,
06065,10003,51,,,,,,
06065,10005,9,,,,,,
06065,11001,156,,,,,,
06065,12001,22,,,,,,
06065,12005,25,,,,,,
06065,12009,107,,,,,,
06065,12011,101,,,,,,
06065,12015,184,,,,,,
06065,12019,29,,,,,,
06065,12021,18,,,,,,
06065,12031,197,,,,,,
06065,12033,56,,,,,,
06065,12057,251,,,,,,
06065,12061,22,,,,,,
06065,12063,6,,,,,,
06065,12065,18,,,,,,
06065,12069,59,,,,,,
06065,12071,114,,,,,,
06065,12073,53,,,,,,
06065,12081,5,,,,,,
06065,12083,26,,,,,,
06065,12086,94,,,,,,
06065,12087,70,,,,,,
06065,12089,4,,,,,,
06065,12091,95,,,,,,
06065,12093,45,,,,,,
06065,12095,47,,,,,,
06065,12097,62,,,,,,
06065,12099,171,,,,,,
06065,12101,60,,,,,,
06065,12103,70,,,,,,
06065,12105,20,,,,,,
06065,12109,25,,,,,,
06065,12111,24,,,,,,
06065,12115,56,,,,,,
06065,12117,15,,,,,,
06065,12127,44,,,,,,
06065,13029,40,,,,,,
06065,13045,14,,,,,,
06065,13051,182,,,,,,
06065,13053,9,,,,,,
06065,13059,133,,,,,,
06065,13063,46,,,,,,
06065,13067,299,,,,,,
06065,13077,48,,,,,,
06065,13089,75,,,,,,
06065,13095,9,,,,,,
06065,13117,66,,,,,,
06065,13121,255,,,,,,
06065,13133,42,,,,,,
06065,13135,185,,,,,,
06065,13137,18,,,,,,
06065,13139,88,,,,,,
06065,13151,8,,,,,,
06065,13153,2,,,,,,
06065,13159,44,,,,,,
06065,13215,13,,,,,,
06065,13223,24,,,,,,
06065,13245,4,,,,,,
06065,13291,7,,,,,,
06065,15001,152,,,,,,
06065,15003,863,,,,,,
06065,15007,141,,,,,,
06065,15009,240,,,,,,
06065,16001,686,,,,,,
06065,16005,23,,,,,,
06065,16007,13,,,,,,
06065,16009,11,,,,,,
06065,16013,6,,,,,,
06065,16017,36,,,,,,
06065,16019,53,,,,,,
06065,16027,114,,,,,,
06065,16039,10,,,,,,
06065,16043,4,,,,,,
06065,16053,4,,,,,,
06065,16055,87,,,,,,
06065,16057,4,,,,,,
06065,16059,30,,,,,,
06065,16065,193,,,,,,
06065,16069,36,,,,,,
06065,16073,9,,,,,,
06065,16075,24,,,,,,
06065,16081,20,,,,,,
06065,16083,46,,,,,,
06065,16085,1,,,,,,
06065,17007,40,,,,,,
06065,17011,4,,,,,,
06065,17019,69,,,,,,
06065,17029,5,,,,,,
06065,17031,518,,,,,,
06065,17043,46,,,,,,
06065,17057,5,,,,,,
06065,17075,4,,,,,,
06065,17085,3,,,,,,
06065,17089,31,,,,,,
06065,17091,21,,,,,,
06065,17093,31,,,,,,
06065,17097,100,,,,,,
06065,17099,11,,,,,,
06065,17101,4,,,,,,
06065,17109,19,,,,,,
06065,17111,24,,,,,,
06065,17113,8,,,,,,
06065,17141,31,,,,,,
06065,17143,2,,,,,,
06065,17157,1,,,,,,
06065,17161,26,,,,,,
06065,17163,47,,,,,,
06065,17167,129,,,,,,
06065,17179,18,,,,,,
06065,17197,11,,,,,,
06065,17201,13,,,,,,
06065,18003,111,,,,,,
06065,18013,17,,,,,,
06065,18029,56,,,,,,
06065,18031,34,,,,,,
06065,18039,50,,,,,,
06065,18065,2,,,,,,
06065,18067,10,,,,,,
06065,18081,5,,,,,,
06065,18089,60,,,,,,
06065,18095,2,,,,,,
06065,18097,230,,,,,,
06065,18105,13,,,,,,
06065,18109,2,,,,,,
06065,18127,16,,,,,,
06065,18147,48,,,,,,
06065,18157,73,,,,,,
06065,18173,58,,,,,,
06065,19013,23,,,,,,
06065,19049,8,,,,,,
06065,19063,92,,,,,,
06065,19065,2,,,,,,
06065,19075,15,,,,,,
06065,19093,14,,,,,,
06065,19103,83,,,,,,
06065,19115,2,,,,,,
06065,19123,20,,,,,,
06065,19153,35,,,,,,
06065,19155,31,,,,,,
06065,19157,10,,,,,,
06065,19163,108,,,,,,
06065,19189,16,,,,,,
06065,19193,18,,,,,,
06065,20005,12,,,,,,
06065,20011,5,,,,,,
06065,20031,2,,,,,,
06065,20037,67,,,,,,
06065,20045,110,,,,,,
06065,20061,92,,,,,,
06065,20075,3,,,,,,
06065,20077,6,,,,,,
06065,20079,44,,,,,,
06065,20091,130,,,,,,
06065,20099,52,,,,,,
06065,20103,44,,,,,,
06065,20111,2,,,,,,
06065,20113,85,,,,,,
06065,20115,1,,,,,,
06065,20125,4,,,,,,
06065,20149,20,,,,,,
06065,20159,16,,,,,,
06065,20161,12,,,,,,
06065,20173,463,,,,,,
06065,20177,194,,,,,,
06065,20209,67,,,,,,
06065,21067,4,,,,,,
06065,21073,21,,,,,,
06065,21093,31,,,,,,
06065,21111,82,,,,,,
06065,21183,4,,,,,,
06065,22015,17,,,,,,
06065,22017,11,,,,,,
06065,22019,18,,,,,,
06065,22033,111,,,,,,
06065,22041,13,,,,,,
06065,22045,3,,,,,,
06065,22051,80,,,,,,
06065,22061,7,,,,,,
06065,22071,175,,,,,,
06065,22075,85,,,,,,
06065,22099,81,,,,,,
06065,22103,5,,,,,,
06065,22113,22,,,,,,
06065,23001,36,,,,,,
06065,23003,7,,,,,,
06065,23013,7,,,,,,
06065,23015,110,,,,,,
06065,23019,21,,,,,,
06065,23023,6,,,,,,
06065,23031,7,,,,,,
06065,24003,401,,,,,,
06065,24005,16,,,,,,
06065,24009,24,,,,,,
06065,24017,39,,,,,,
06065,24025,67,,,,,,
06065,24027,18,,,,,,
06065,24031,58,,,,,,
06065,24033,69,,,,,,
06065,24037,29,,,,,,
06065,24043,58,,,,,,
06065,24510,30,,,,,,
06065,25001,18,,,,,,
06065,25005,50,,,,,,
06065,25009,54,,,,,,
06065,25013,33,,,,,,
06065,25015,5,,,,,,
06065,25017,172,,,,,,
06065,25021,17,,,,,,
06065,25023,45,,,,,,
06065,25025,182,,,,,,
